Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST104351,46,123040.78,124444.52,617,12,No
CUST104352,39,62921.2,64315.97,541,48,No
CUST104353,48,20000.0,95515.98,759,12,Yes
CUST104354,37,73952.35,177182.38,721,12,No
CUST104355,63,70836.09,214387.08,705,36,Yes
CUST104356,61,67952.64,165651.97,718,12,No
CUST104357,62,94779.78,197993.24,618,84,No
CUST104358,40,88686.12,192460.69,589,12,Yes
CUST104359,65,77446.9,180392.06,683,84,Yes
CUST104360,60,81253.89,110491.58,784,84,No
CUST104361,59,67391.04,160435.41,824,72,Yes
CUST104362,43,114387.27,99097.33,751,84,No
CUST104363,52,33020.1,151045.74,682,12,Yes
CUST104364,53,73491.29,169851.81,704,24,No
CUST104365,25,71625.62,250727.03,681,48,Yes
CUST104366,63,90332.01,71416.08,587,48,No
CUST104367,54,48903.65,178890.46,682,12,Yes
CUST104368,60,26408.18,238874.2,559,36,Yes
CUST104369,31,73920.58,195530.87,668,24,No
CUST104370,23,77030.76,199976.73,827,36,No
CUST104371,53,107239.99,185261.69,754,36,No
CUST104372,31,38240.95,227900.07,596,12,Yes
CUST104373,36,98867.34,84751.31,673,60,No
CUST104374,38,129185.36,66844.4,604,12,No
CUST104375,50,60555.88,149619.95,674,72,No
CUST104376,30,37726.44,20330.27,773,60,No
CUST104377,38,59825.64,223838.75,738,84,No
CUST104378,58,70350.12,223242.91,850,24,No
CUST104379,39,84094.7,123998.97,787,60,No
CUST104380,56,55215.13,127753.76,698,12,No
CUST104381,33,108879.96,145659.15,740,12,No
CUST104382,23,42136.69,153121.24,661,36,Yes
CUST104383,30,26519.87,157630.44,578,12,Yes
CUST104384,58,97667.76,183493.93,797,84,No
CUST104385,21,20000.0,139642.42,770,72,Yes
CUST104386,47,64896.76,206591.6,658,12,No
CUST104387,28,147942.03,176756.87,704,48,No
CUST104388,62,69698.91,113582.19,791,48,No
CUST104389,37,41980.81,230106.76,756,36,No
CUST104390,29,68565.06,68504.58,548,60,Yes
CUST104391,26,68729.98,144470.05,701,60,Yes
CUST104392,63,74016.25,208015.04,664,48,Yes
CUST104393,45,86556.57,106615.61,780,72,No
CUST104394,59,44022.22,168573.34,772,24,Yes
CUST104395,48,112188.7,182600.38,798,84,No
CUST104396,53,76127.86,98368.57,579,84,Yes
CUST104397,57,88169.85,145651.34,609,84,No
CUST104398,29,54296.27,140609.77,780,72,No
CUST104399,38,102159.55,116895.73,626,48,No
CUST104400,41,63573.69,288100.49,543,84,Yes
CUST104401,22,76938.81,104213.62,727,72,No
CUST104402,63,46672.35,210295.82,630,24,Yes
CUST104403,58,45076.71,126431.94,841,60,No
CUST104404,60,87205.13,84801.83,706,48,No
CUST104405,56,58909.83,156168.85,694,12,No
CUST104406,63,48654.42,188945.6,646,84,Yes
CUST104407,57,53920.42,205230.57,823,24,No
CUST104408,35,87473.83,243735.91,712,24,No
CUST104409,48,54274.05,326714.78,643,24,No
CUST104410,38,67058.63,165030.85,608,60,No
CUST104411,54,70375.69,110214.47,673,72,Yes
CUST104412,42,22066.28,177172.46,592,36,Yes
CUST104413,31,33221.84,134027.22,772,84,Yes
CUST104414,33,78406.95,205557.97,517,12,Yes
CUST104415,24,51574.27,72170.14,667,84,Yes
CUST104416,42,96418.12,292100.07,734,48,No
CUST104417,27,94170.18,201362.89,710,72,No
CUST104418,63,87979.22,48959.76,615,24,No
CUST104419,44,115494.29,107458.27,739,84,No
CUST104420,24,67922.77,198964.86,600,60,No
CUST104421,48,86222.05,220580.64,677,24,Yes
CUST104422,35,55389.98,73665.74,738,72,No
CUST104423,21,131309.25,192781.55,721,48,No
CUST104424,23,119590.84,33159.61,619,12,No
CUST104425,34,70297.01,144639.85,787,24,Yes
CUST104426,58,79664.66,216722.81,687,84,Yes
CUST104427,21,103982.44,116909.06,746,84,No
CUST104428,58,66321.51,59584.66,817,60,No
CUST104429,58,53584.4,158772.89,780,60,No
CUST104430,41,91849.74,113716.87,780,36,No
CUST104431,49,71960.98,187773.5,697,60,No
CUST104432,25,74574.86,96880.41,751,36,No
CUST104433,30,49143.22,103641.79,699,12,Yes
CUST104434,48,27058.2,28739.86,571,48,Yes
CUST104435,41,75903.56,160196.68,707,36,Yes
CUST104436,27,92624.05,140345.7,703,24,No
CUST104437,23,64354.83,78696.92,732,72,No
CUST104438,65,105910.74,161627.92,668,84,No
CUST104439,40,52402.09,211624.22,611,24,No
CUST104440,39,43632.39,137065.92,739,84,Yes
CUST104441,55,68319.24,166090.02,561,48,No
CUST104442,24,67935.19,166398.67,811,60,No
CUST104443,25,89249.22,77740.21,659,72,No
CUST104444,21,50625.93,273395.15,702,24,Yes
CUST104445,24,104202.36,121749.01,730,72,No
CUST104446,32,119172.92,189366.97,733,36,No
CUST104447,47,69021.4,196152.92,553,48,Yes
CUST104448,62,101242.76,141624.29,754,24,No
CUST104449,43,43587.57,186407.7,707,60,Yes
CUST104450,45,96880.54,164749.15,622,72,No
CUST104451,41,96181.91,64941.61,612,60,Yes
CUST104452,44,91585.93,130063.64,649,72,Yes
CUST104453,45,69610.92,113246.95,563,24,No
CUST104454,65,20000.0,122295.3,835,48,Yes
CUST104455,52,53956.82,71759.81,813,12,No
CUST104456,52,54352.1,217586.02,720,24,No
CUST104457,25,45543.63,246119.56,659,60,Yes
CUST104458,56,73056.08,208680.18,662,12,Yes
CUST104459,62,59525.91,226231.75,748,48,Yes
CUST104460,62,49384.7,129321.91,838,60,No
CUST104461,59,43530.0,111824.59,628,48,No
CUST104462,36,52112.18,103284.78,579,72,No
CUST104463,53,98037.48,188643.9,819,24,No
CUST104464,41,53474.37,163623.78,519,48,Yes
CUST104465,29,57126.53,145366.7,589,60,Yes
CUST104466,26,58582.56,227708.91,657,24,No
CUST104467,65,78474.84,174296.48,539,84,Yes
CUST104468,55,81406.24,99680.54,780,60,No
CUST104469,59,20000.0,109145.47,757,60,Yes
CUST104470,42,95540.88,190919.6,628,84,No
CUST104471,61,105909.2,212503.97,795,84,No
CUST104472,25,43745.34,183100.81,810,12,No
CUST104473,62,45692.54,263813.32,669,36,No
CUST104474,43,58743.67,248100.43,639,48,Yes
CUST104475,37,51099.9,176462.15,850,48,Yes
CUST104476,32,75598.17,99685.16,744,12,No
CUST104477,43,21336.87,71400.75,703,72,Yes
CUST104478,36,42051.81,126757.1,802,48,Yes
CUST104479,23,108479.93,195192.81,707,84,No
CUST104480,50,46794.5,259598.82,634,12,Yes
CUST104481,42,101085.71,175046.82,687,48,No
CUST104482,29,78883.45,220123.37,773,48,Yes
CUST104483,49,24768.31,135281.55,500,60,Yes
CUST104484,57,85883.23,187366.15,654,12,Yes
CUST104485,43,67058.32,199401.41,804,84,Yes
CUST104486,33,58613.32,31224.34,633,72,No
CUST104487,52,76123.93,125193.67,819,48,No
CUST104488,43,81865.84,206982.02,807,72,Yes
CUST104489,65,87689.8,166468.1,674,36,No
CUST104490,37,99456.32,78209.1,628,12,No
CUST104491,60,80203.4,5000.0,654,12,No
CUST104492,41,35609.15,128053.16,850,12,Yes
CUST104493,22,58158.86,145704.86,848,84,Yes
CUST104494,57,143576.21,96964.62,691,84,No
CUST104495,26,88112.28,158585.1,625,60,No
CUST104496,64,129232.18,180383.2,690,12,No
CUST104497,38,104885.85,190241.23,701,60,No
CUST104498,50,76045.05,8644.86,568,84,No
CUST104499,42,77535.18,71142.89,687,36,No
CUST104500,53,69085.5,131722.64,799,24,No
CUST104501,50,26554.88,184330.39,518,60,Yes
CUST104502,37,70451.18,179354.04,754,48,No
CUST104503,63,100266.86,178312.2,803,12,No
CUST104504,52,55009.0,126994.92,629,24,Yes
CUST104505,62,80298.82,130341.99,832,60,No
CUST104506,34,91289.78,106300.24,617,72,No
CUST104507,30,47257.99,196091.65,719,84,No
CUST104508,56,58717.43,94770.67,652,72,No
CUST104509,54,44552.21,201002.18,652,48,No
CUST104510,29,49445.86,162471.19,624,24,Yes
CUST104511,62,37809.87,147297.33,742,36,No
CUST104512,48,47488.79,110597.38,756,60,No
CUST104513,31,105486.39,68667.49,674,72,No
CUST104514,34,47113.07,111140.83,557,72,Yes
CUST104515,59,73161.48,130199.59,716,60,No
CUST104516,39,57428.28,7858.54,717,72,No
CUST104517,35,99471.65,138158.69,660,36,Yes
CUST104518,48,102779.06,205461.44,848,72,No
CUST104519,44,91601.75,184033.07,539,60,Yes
CUST104520,28,77653.36,120227.65,480,12,No
CUST104521,63,64223.51,152816.18,614,72,Yes
CUST104522,29,40203.13,116630.13,743,60,No
CUST104523,53,118588.22,158925.64,584,12,Yes
CUST104524,53,51008.17,242406.47,591,72,Yes
CUST104525,39,86591.16,208109.93,765,72,No
CUST104526,23,96489.14,181247.66,721,60,No
CUST104527,30,56117.99,120426.91,713,48,No
CUST104528,60,95950.31,194996.3,750,48,No
CUST104529,62,89105.33,48787.38,641,24,No
CUST104530,21,113199.1,134858.79,645,48,No
CUST104531,49,58266.34,185022.69,752,36,No
CUST104532,54,37853.4,194425.27,558,24,Yes
CUST104533,33,57362.76,190193.07,487,48,No
CUST104534,21,75221.34,167689.84,641,12,Yes
CUST104535,54,71455.32,138256.5,763,84,No
CUST104536,49,60164.05,182278.56,703,60,No
CUST104537,33,22270.06,92828.34,757,48,Yes
CUST104538,49,81762.07,99319.36,498,12,No
CUST104539,59,119308.61,153704.08,708,84,No
CUST104540,44,81606.28,160391.86,738,24,No
CUST104541,46,85228.39,40463.09,558,60,No
CUST104542,37,84311.13,177308.78,757,48,No
CUST104543,27,79926.17,196363.7,669,24,Yes
CUST104544,33,93291.65,145362.89,850,48,No
CUST104545,25,79884.34,292467.98,484,24,No
CUST104546,46,62183.07,109023.89,803,48,No
CUST104547,23,50100.28,128334.77,644,84,Yes
CUST104548,27,63775.66,126295.99,534,12,Yes
CUST104549,59,77853.24,145428.74,632,36,No
CUST104550,21,62097.93,130276.51,704,84,No
CUST104551,37,77858.47,65591.37,773,12,No
CUST104552,63,80978.75,117207.1,834,60,No
CUST104553,45,90829.49,144142.76,807,48,No
CUST104554,23,102069.87,223714.32,593,36,Yes
CUST104555,35,71950.19,282134.6,781,84,Yes
CUST104556,49,37305.59,230128.43,715,36,No
CUST104557,63,61372.4,103477.26,621,60,No
CUST104558,52,71101.56,108251.42,660,60,No
CUST104559,46,24105.78,140440.29,616,36,Yes
CUST104560,36,104716.61,257073.53,683,60,No
CUST104561,45,73559.45,140074.56,614,60,No
CUST104562,48,79533.82,70349.55,587,48,Yes
CUST104563,29,104138.16,119929.37,723,12,No
CUST104564,21,54246.43,195423.36,736,72,No
CUST104565,49,84351.05,191396.42,663,24,Yes
CUST104566,42,67253.4,137987.0,803,36,No
CUST104567,36,65397.83,191004.88,656,24,No
CUST104568,61,50695.19,13609.67,652,36,Yes
CUST104569,64,111640.08,156229.75,739,36,No
CUST104570,61,60612.5,201641.13,668,12,Yes
CUST104571,27,87486.61,100028.2,687,84,No
CUST104572,34,23124.82,99819.69,453,84,Yes
CUST104573,49,99499.71,38013.11,681,36,No
CUST104574,39,96305.28,245393.74,515,36,Yes
CUST104575,39,72435.85,106790.76,570,12,Yes
CUST104576,22,64326.44,164462.6,559,60,Yes
CUST104577,61,80000.0,186235.02,586,84,No
CUST104578,65,127219.77,240724.08,630,72,No
CUST104579,35,25919.08,140766.13,636,24,Yes
CUST104580,23,89550.68,117634.21,739,36,No
CUST104581,31,47209.57,160384.06,700,12,No
CUST104582,50,69502.04,227044.82,508,36,Yes
CUST104583,60,63803.0,139789.65,687,84,No
CUST104584,38,59292.04,92707.86,708,12,No
CUST104585,22,69738.37,57554.53,650,24,No
CUST104586,52,41645.72,76722.16,674,48,No
CUST104587,28,95729.51,201863.49,697,84,No
CUST104588,42,25146.41,130762.53,748,60,Yes
CUST104589,26,83494.11,113548.75,538,48,No
CUST104590,32,61836.6,107041.97,658,12,No
CUST104591,60,40726.88,155102.75,815,36,No
CUST104592,56,75059.58,135632.69,807,60,No
CUST104593,35,31076.22,133612.07,756,84,No
CUST104594,48,70992.85,230959.44,728,24,No
CUST104595,65,34428.08,242280.98,828,84,No
CUST104596,38,81531.8,53398.7,850,72,No
CUST104597,22,46891.07,169655.56,668,60,Yes
CUST104598,33,58725.15,103388.27,592,36,Yes
CUST104599,65,77348.73,135104.93,655,48,No
CUST104600,35,50686.45,168556.7,850,12,No
CUST104601,40,68550.9,137236.8,538,48,Yes
CUST104602,49,32154.24,163827.59,637,84,No
CUST104603,62,85771.89,190378.21,552,60,Yes
CUST104604,49,114122.85,167674.61,691,72,No
CUST104605,23,139805.22,111189.82,571,36,No
CUST104606,39,72279.2,112248.02,670,12,No
CUST104607,23,89705.1,63617.68,504,36,No
CUST104608,34,25484.36,98764.78,735,36,Yes
CUST104609,60,107568.36,267724.1,790,72,Yes
CUST104610,24,89405.71,102479.79,645,60,No
CUST104611,31,57901.66,78397.27,667,48,Yes
CUST104612,51,100929.52,169195.67,665,36,No
CUST104613,63,63638.1,143378.11,696,84,No
CUST104614,52,58549.37,138264.41,676,84,Yes
CUST104615,47,81883.37,234542.76,749,36,No
CUST104616,50,43416.14,182947.6,790,36,Yes
CUST104617,63,95540.62,118200.42,606,12,No
CUST104618,22,43600.25,124531.44,652,36,No
CUST104619,29,43748.63,119844.81,761,84,No
CUST104620,48,47257.76,202484.38,552,36,Yes
CUST104621,51,88987.5,131511.14,502,60,No
CUST104622,54,54580.62,42410.79,700,84,No
CUST104623,35,36300.11,147100.82,724,36,No
CUST104624,45,54858.0,57778.44,614,72,No
CUST104625,56,69198.94,281053.84,627,72,No
CUST104626,28,40475.69,92059.93,611,84,No
CUST104627,29,41207.97,140288.11,601,36,No
CUST104628,57,122782.41,165492.16,742,72,No
CUST104629,65,48485.86,132680.51,573,60,Yes
CUST104630,59,61923.94,132598.18,656,12,No
CUST104631,52,60819.07,175309.64,598,72,Yes
CUST104632,37,59466.08,241572.96,549,84,Yes
CUST104633,55,85533.67,196050.54,758,72,No
CUST104634,57,93703.57,238710.83,633,48,Yes
CUST104635,39,62351.14,87202.85,696,60,No
CUST104636,64,39088.04,169041.76,544,72,Yes
CUST104637,49,101861.01,159314.76,613,12,No
CUST104638,27,67616.47,171065.48,748,48,No
CUST104639,48,113258.05,232573.92,850,84,Yes
CUST104640,29,20000.0,136752.65,502,84,Yes
CUST104641,48,74885.08,125669.8,661,36,No
CUST104642,26,117965.16,182038.85,717,60,No
CUST104643,49,61168.4,43307.84,624,72,No
CUST104644,37,64362.66,135788.88,756,36,No
CUST104645,36,77387.79,141948.14,601,60,No
CUST104646,43,56030.1,94778.48,693,84,Yes
CUST104647,51,62198.2,213423.54,633,48,No
CUST104648,23,61554.62,86265.58,789,72,No
CUST104649,41,54314.48,141847.62,619,84,No
CUST104650,46,100721.41,167589.43,648,12,No
CUST104651,56,81526.95,231207.09,765,60,Yes
CUST104652,62,76265.71,149366.61,587,84,No
CUST104653,57,90214.28,206169.22,686,84,Yes
CUST104654,42,63391.1,192035.72,515,12,Yes
CUST104655,62,50644.9,157407.45,582,36,Yes
CUST104656,32,54934.39,84629.2,714,84,No
CUST104657,62,70044.58,63925.15,590,36,Yes
CUST104658,33,43519.71,156390.32,630,48,Yes
CUST104659,31,57493.47,117438.19,724,48,No
CUST104660,36,57097.08,205155.67,627,24,Yes
CUST104661,28,123113.91,194751.39,754,24,No
CUST104662,60,20000.0,138923.34,699,48,Yes
CUST104663,60,65509.51,80537.22,719,72,No
CUST104664,65,113142.34,180644.13,791,36,No
CUST104665,22,73046.11,88923.03,708,12,No
CUST104666,50,88835.44,104492.16,818,84,No
CUST104667,50,72495.66,91235.06,762,84,No
CUST104668,32,53316.67,141689.94,632,48,Yes
CUST104669,30,20000.0,220211.54,796,72,Yes
CUST104670,64,75136.39,149697.55,703,12,No
CUST104671,31,50609.83,123406.88,644,24,Yes
CUST104672,35,49991.61,58463.1,705,12,No
CUST104673,36,57525.32,183127.48,780,48,Yes
CUST104674,37,113621.54,103175.72,720,36,No
CUST104675,46,130120.94,157051.06,844,48,No
CUST104676,22,75430.2,128746.88,777,84,No
CUST104677,32,58380.82,200290.63,727,84,Yes
CUST104678,46,40569.34,140565.82,587,60,Yes
CUST104679,43,81713.5,146464.42,663,72,No
CUST104680,38,114572.64,179144.83,686,72,No
CUST104681,52,63816.49,276416.41,742,72,Yes
CUST104682,58,20000.0,203306.82,737,60,No
CUST104683,23,86751.24,144683.63,695,60,No
CUST104684,58,94634.99,150191.88,690,36,No
CUST104685,23,30353.86,118508.43,744,72,Yes
CUST104686,50,74412.1,93000.26,602,48,No
CUST104687,21,81280.65,116834.95,832,60,No
CUST104688,50,68172.32,103671.06,495,48,Yes
CUST104689,65,50230.73,189202.1,810,24,No
CUST104690,52,95398.43,85728.31,675,72,No
CUST104691,48,59915.51,229992.63,770,60,No
CUST104692,41,32870.35,195122.78,712,60,Yes
CUST104693,33,20000.0,151230.1,711,36,Yes
CUST104694,47,101521.24,150019.12,729,48,No
CUST104695,56,85416.6,116563.12,752,36,No
CUST104696,27,72199.34,166205.06,650,36,Yes
CUST104697,42,58993.13,215285.55,773,48,No
CUST104698,30,56775.04,107810.61,582,24,No
CUST104699,59,43106.58,57996.47,679,48,No
CUST104700,35,59213.61,192193.1,755,24,Yes
CUST104701,35,20000.0,169461.96,769,36,Yes
CUST104702,24,51598.41,82788.07,721,24,No
CUST104703,52,62226.56,105996.52,644,72,No
CUST104704,43,85247.0,98453.74,760,24,No
CUST104705,26,69001.84,106528.06,619,24,No
CUST104706,44,89873.08,130579.03,837,60,No
CUST104707,40,103728.38,134007.16,672,60,No
CUST104708,57,96454.25,110952.38,541,84,Yes
CUST104709,40,81762.75,104510.17,572,36,Yes
CUST104710,32,70296.57,136272.94,683,48,Yes
CUST104711,53,45480.3,160061.49,692,24,Yes
CUST104712,48,88498.6,131022.21,850,72,No
CUST104713,28,111993.68,219520.02,586,60,Yes
CUST104714,21,78552.65,180485.26,683,48,No
CUST104715,57,117931.48,54549.25,584,72,Yes
CUST104716,42,31860.71,181423.67,635,24,Yes
CUST104717,26,41145.92,186332.64,831,48,No
CUST104718,41,91380.04,123915.9,577,84,Yes
CUST104719,52,76607.26,60288.14,732,72,No
CUST104720,55,102844.55,150484.01,715,12,No
CUST104721,35,69613.21,149537.48,677,72,No
CUST104722,25,48300.61,82701.23,726,72,No
CUST104723,26,64660.17,62926.85,575,24,Yes
CUST104724,45,31682.9,144746.79,829,48,Yes
CUST104725,60,41785.23,136015.37,850,24,Yes
CUST104726,49,94311.1,124964.08,684,24,No
CUST104727,27,91819.69,144995.36,850,12,No
CUST104728,60,79075.11,83833.42,644,84,Yes
CUST104729,33,26973.06,123910.76,716,72,No
CUST104730,58,61039.91,181999.5,808,48,Yes
CUST104731,38,39375.0,129001.8,638,84,Yes
CUST104732,22,99413.33,49681.65,555,36,Yes
CUST104733,28,55406.95,121638.46,534,60,No
CUST104734,31,42856.31,85790.49,850,84,No
CUST104735,53,70744.9,166028.18,632,24,No
CUST104736,58,53996.14,169130.24,663,24,Yes
CUST104737,47,107093.6,50473.52,579,24,No
CUST104738,40,51629.73,195540.78,765,24,No
CUST104739,32,35019.29,83268.82,609,60,Yes
CUST104740,63,20000.0,243550.94,635,36,Yes
CUST104741,51,69230.34,147073.42,706,12,No
CUST104742,47,55951.75,75216.39,584,36,Yes
CUST104743,52,34277.38,81480.84,663,60,Yes
CUST104744,30,99730.66,170885.72,806,48,No
CUST104745,23,86681.13,126522.01,718,12,No
CUST104746,65,69294.55,144200.77,691,12,Yes
CUST104747,47,104108.16,246766.81,699,48,No
CUST104748,55,86563.4,108045.36,644,72,No
CUST104749,51,49428.6,153597.77,850,24,No
CUST104750,35,44019.5,235190.67,606,60,Yes
CUST104751,36,90449.54,166230.81,698,48,No
CUST104752,33,79909.17,53603.84,690,36,No
CUST104753,55,74243.69,180323.34,770,36,No
CUST104754,31,48837.55,80219.83,779,72,No
CUST104755,41,85198.69,234408.45,677,48,Yes
CUST104756,31,51112.53,100627.94,706,60,No
CUST104757,50,67450.33,328170.57,709,72,No
CUST104758,55,106173.6,238042.56,475,72,Yes
CUST104759,42,53479.14,102203.25,536,72,Yes
CUST104760,58,30675.27,151200.83,625,12,No
CUST104761,51,43686.32,195218.66,629,12,No
CUST104762,34,94857.47,197019.63,572,24,No
CUST104763,44,76368.28,176540.18,747,60,No
CUST104764,52,66778.07,225129.54,680,36,No
CUST104765,56,57272.65,142621.86,660,36,No
CUST104766,52,82134.0,127996.94,566,24,No
CUST104767,35,48772.38,129188.16,675,36,Yes
CUST104768,63,77641.64,201502.39,443,72,Yes
CUST104769,55,51718.64,171910.86,665,24,Yes
CUST104770,23,47558.52,167477.02,685,24,Yes
CUST104771,36,54062.81,197714.05,701,48,No
CUST104772,25,60614.81,26936.86,539,12,No
CUST104773,41,68779.25,168604.13,700,60,Yes
CUST104774,30,75886.39,163114.13,586,60,Yes
CUST104775,39,20000.0,250128.48,606,12,No
CUST104776,45,49808.74,58284.72,744,72,No
CUST104777,24,60210.75,243431.2,850,60,No
CUST104778,49,107626.55,154524.55,684,36,No
CUST104779,39,42999.93,179339.37,606,36,Yes
CUST104780,63,74069.92,250555.13,696,60,Yes
CUST104781,22,107375.76,183645.68,764,84,No
CUST104782,30,37175.79,174022.1,735,84,No
CUST104783,63,79849.38,164537.47,850,48,No
CUST104784,45,49943.2,120991.31,615,60,No
CUST104785,40,57384.16,148290.65,702,24,Yes
CUST104786,39,49922.23,107069.23,819,72,Yes
CUST104787,43,51703.57,147325.99,813,24,No
CUST104788,44,138047.8,9844.16,504,12,No
CUST104789,31,91111.4,175742.37,679,72,No
CUST104790,54,97543.45,142695.76,813,72,No
CUST104791,48,82299.84,129827.78,850,36,No
CUST104792,25,29843.58,163185.49,743,72,No
CUST104793,25,79873.95,63986.16,646,48,Yes
CUST104794,41,96823.24,265756.2,589,60,No
CUST104795,32,48665.01,143833.95,850,24,No
CUST104796,24,94133.17,141249.33,745,36,No
CUST104797,62,87608.41,92076.23,603,84,No
CUST104798,40,116301.0,151436.78,661,36,No
CUST104799,58,59555.42,233217.59,707,48,No
CUST104800,45,42559.73,212154.97,728,48,No
CUST104801,34,60959.3,201266.27,599,48,No
CUST104802,31,105889.27,182783.94,624,48,Yes
CUST104803,52,24289.85,128487.45,531,84,Yes
CUST104804,31,20000.0,62990.21,773,24,No
CUST104805,38,72234.88,137937.67,649,48,No
CUST104806,47,58935.27,135847.71,721,36,No
CUST104807,38,70193.2,212927.67,808,36,No
CUST104808,43,93632.79,168563.43,699,84,No
CUST104809,31,56185.77,246738.69,669,72,Yes
CUST104810,41,23174.85,221849.31,697,60,Yes
CUST104811,64,121112.04,122610.26,685,36,No
CUST104812,25,45069.29,42292.25,792,36,No
CUST104813,43,43524.07,233134.51,707,84,No
CUST104814,61,97593.0,231563.11,631,24,Yes
CUST104815,45,60387.77,68027.3,774,72,No
CUST104816,61,68415.25,240554.4,790,36,Yes
CUST104817,30,82069.75,172927.03,559,12,Yes
CUST104818,42,97089.58,159641.13,817,36,No
CUST104819,39,61663.48,246887.0,712,60,No
CUST104820,21,107998.8,230681.11,705,60,Yes
CUST104821,27,20000.0,189079.86,770,72,No
CUST104822,24,88994.68,178393.02,628,72,Yes
CUST104823,21,49011.81,186983.66,765,48,Yes
CUST104824,35,104306.78,125996.55,646,24,No
CUST104825,60,73551.11,146693.91,547,60,Yes
CUST104826,32,53177.37,95860.97,590,12,No
CUST104827,42,86571.03,130017.61,731,12,No
CUST104828,42,92329.71,128001.97,594,48,No
CUST104829,37,86047.35,111881.68,824,24,No
CUST104830,49,44257.59,158204.79,787,24,No
CUST104831,34,57899.57,130561.15,800,72,No
